po_id,material_id,supplier_id,order_date,expected_delivery_date,actual_delivery_date,quantity,unit_cost_irr,status
PO00297,M06,SUP03,2024-12-24,2024-12-28,2024-12-26,154.16,165000,Delivered
PO00298,M06,SUP03,2025-01-09,2025-01-13,2025-01-12,154.16,165000,Delivered
PO00299,M06,SUP03,2025-01-26,2025-01-30,2025-01-30,154.16,165000,Delivered
PO00300,M06,SUP03,2025-02-11,2025-02-15,2025-02-15,154.16,165000,Delivered
PO00301,M06,SUP03,2025-02-28,2025-03-04,2025-03-02,154.16,165000,Delivered
PO00302,M06,SUP03,2025-03-15,2025-03-19,2025-03-16,154.16,165000,Delivered
PO00303,M06,SUP03,2025-03-31,2025-04-04,2025-04-06,154.16,165000,Delivered
PO00304,M06,SUP03,2025-04-17,2025-04-21,2025-04-19,154.16,165000,Delivered
PO00305,M06,SUP03,2025-05-04,2025-05-08,2025-05-08,154.16,165000,Delivered
PO00306,M06,SUP03,2025-05-20,2025-05-24,2025-05-27,154.16,165000,Delivered
PO00307,M06,SUP03,2025-06-05,2025-06-09,2025-06-10,154.16,165000,Delivered
PO00308,M06,SUP03,2025-06-21,2025-06-25,2025-06-25,154.16,165000,Delivered
PO00309,M06,SUP03,2025-07-07,2025-07-11,2025-07-11,154.16,165000,Delivered
PO00310,M06,SUP03,2025-07-24,2025-07-28,2025-07-29,154.16,165000,Delivered
PO00311,M06,SUP03,2025-08-09,2025-08-13,2025-08-13,154.16,165000,Delivered
PO00312,M06,SUP03,2025-08-25,2025-08-29,2025-08-30,154.16,165000,Delivered
PO00313,M06,SUP03,2025-09-10,2025-09-14,2025-09-14,154.16,165000,Delivered
PO00314,M06,SUP03,2025-09-26,2025-09-30,2025-09-29,154.16,165000,Delivered
PO00315,M06,SUP03,2025-10-12,2025-10-16,2025-10-15,154.16,165000,Delivered
PO00316,M06,SUP03,2025-10-28,2025-11-01,2025-11-03,154.16,165000,Delivered
PO00317,M06,SUP03,2025-11-12,2025-11-16,2025-11-14,154.16,165000,Delivered
PO00318,M06,SUP03,2025-11-27,2025-12-01,2025-12-01,154.16,165000,Delivered
PO00319,M06,SUP03,2025-12-13,2025-12-17,2025-12-15,154.16,165000,Delivered
PO00320,M06,SUP03,2025-12-28,2026-01-01,2026-01-01,154.16,165000,Delivered
PO00321,M07,SUP07,2024-01-01,2024-01-06,2024-01-06,421.73,95000,Delivered
PO00322,M07,SUP07,2024-01-20,2024-01-25,2024-01-25,421.73,95000,Delivered
PO00323,M07,SUP07,2024-02-08,2024-02-13,2024-02-11,421.73,95000,Delivered
PO00324,M07,SUP07,2024-02-27,2024-03-03,2024-03-03,421.73,95000,Delivered
PO00325,M07,SUP07,2024-03-17,2024-03-22,2024-03-26,421.73,95000,Delivered
PO00326,M07,SUP07,2024-04-05,2024-04-10,2024-04-10,421.73,95000,Delivered
PO00327,M07,SUP07,2024-04-24,2024-04-29,2024-04-28,421.73,95000,Delivered
PO00328,M07,SUP07,2024-05-13,2024-05-18,2024-05-19,421.73,95000,Delivered
PO00329,M07,SUP07,2024-05-31,2024-06-05,2024-06-06,421.73,95000,Delivered
PO00330,M07,SUP07,2024-06-20,2024-06-25,2024-06-24,421.73,95000,Delivered
PO00331,M07,SUP07,2024-07-08,2024-07-13,2024-07-10,421.73,95000,Delivered
PO00332,M07,SUP07,2024-07-27,2024-08-01,2024-07-31,421.73,95000,Delivered
PO00333,M07,SUP07,2024-08-15,2024-08-20,2024-08-19,421.73,95000,Delivered
PO00334,M07,SUP07,2024-09-01,2024-09-06,2024-09-04,421.73,95000,Delivered
PO00335,M07,SUP07,2024-09-20,2024-09-25,2024-09-25,421.73,95000,Delivered
PO00336,M07,SUP07,2024-10-08,2024-10-13,2024-10-14,421.73,95000,Delivered
PO00337,M07,SUP07,2024-10-26,2024-10-31,2024-11-01,421.73,95000,Delivered
PO00338,M07,SUP07,2024-11-14,2024-11-19,2024-11-20,421.73,95000,Delivered
PO00339,M07,SUP07,2024-12-02,2024-12-07,2024-12-10,421.73,95000,Delivered
PO00340,M07,SUP07,2024-12-20,2024-12-25,2024-12-25,421.73,95000,Delivered
PO00341,M07,SUP07,2025-01-07,2025-01-12,2025-01-13,421.73,95000,Delivered
PO00342,M07,SUP07,2025-01-25,2025-01-30,2025-01-30,421.73,95000,Delivered
PO00343,M07,SUP07,2025-02-12,2025-02-17,2025-02-17,421.73,95000,Delivered
PO00344,M07,SUP07,2025-03-01,2025-03-06,2025-03-08,421.73,95000,Delivered
PO00345,M07,SUP07,2025-03-19,2025-03-24,2025-03-25,421.73,95000,Delivered
PO00346,M07,SUP07,2025-04-06,2025-04-11,2025-04-11,421.73,95000,Delivered
PO00347,M07,SUP07,2025-04-24,2025-04-29,2025-04-27,421.73,95000,Delivered
PO00348,M07,SUP07,2025-05-11,2025-05-16,2025-05-17,421.73,95000,Delivered
PO00349,M07,SUP07,2025-05-29,2025-06-03,2025-06-02,421.73,95000,Delivered
PO00350,M07,SUP07,2025-06-15,2025-06-20,2025-06-21,421.73,95000,Delivered
PO00351,M07,SUP07,2025-07-03,2025-07-08,2025-07-06,421.73,95000,Delivered
PO00352,M07,SUP07,2025-07-20,2025-07-25,2025-07-25,421.73,95000,Delivered
PO00353,M07,SUP07,2025-08-07,2025-08-12,2025-08-13,421.73,95000,Delivered
PO00354,M07,SUP07,2025-08-24,2025-08-29,2025-08-29,421.73,95000,Delivered
PO00355,M07,SUP07,2025-09-10,2025-09-15,2025-09-13,421.73,95000,Delivered
PO00356,M07,SUP07,2025-09-27,2025-10-02,2025-09-30,421.73,95000,Delivered
PO00357,M07,SUP07,2025-10-14,2025-10-19,2025-10-19,421.73,95000,Delivered
PO00358,M07,SUP07,2025-10-31,2025-11-05,2025-11-05,421.73,95000,Delivered
PO00359,M07,SUP07,2025-11-17,2025-11-22,2025-11-24,421.73,95000,Delivered
PO00360,M07,SUP07,2025-12-04,2025-12-09,2025-12-09,421.73,95000,Delivered
PO00361,M07,SUP07,2025-12-21,2025-12-26,2025-12-27,421.73,95000,Delivered
PO00362,M08,SUP05,2024-01-01,2024-01-13,2024-01-18,1051.71,320000,Delivered
PO00363,M08,SUP05,2024-01-28,2024-02-09,2024-02-09,1051.71,320000,Delivered
PO00364,M08,SUP05,2024-03-11,2024-03-23,2024-03-27,1051.71,320000,Delivered
PO00365,M08,SUP05,2024-04-22,2024-05-04,2024-05-01,1051.71,320000,Delivered
PO00366,M08,SUP05,2024-06-03,2024-06-15,2024-06-14,1051.71,320000,Delivered
PO00367,M08,SUP05,2024-07-15,2024-07-27,2024-07-24,1051.71,320000,Delivered
PO00368,M08,SUP05,2024-08-25,2024-09-06,2024-09-04,1051.71,320000,Delivered
PO00369,M08,SUP05,2024-10-06,2024-10-18,2024-10-19,1051.71,320000,Delivered
PO00370,M08,SUP05,2024-11-16,2024-11-28,2024-12-02,1051.71,320000,Delivered
PO00371,M08,SUP05,2024-12-27,2025-01-08,2025-01-07,1051.71,320000,Delivered
PO00372,M08,SUP05,2025-02-06,2025-02-18,2025-02-19,1051.71,320000,Delivered
PO00373,M08,SUP05,2025-03-17,2025-03-29,2025-03-27,1051.71,320000,Delivered
PO00374,M08,SUP05,2025-04-26,2025-05-08,2025-05-07,1051.71,320000,Delivered
PO00375,M08,SUP05,2025-06-05,2025-06-17,2025-06-16,1051.71,320000,Delivered
PO00376,M08,SUP05,2025-07-14,2025-07-26,2025-07-26,1051.71,320000,Delivered
PO00377,M08,SUP05,2025-08-22,2025-09-03,2025-09-03,1051.71,320000,Delivered
PO00378,M08,SUP05,2025-09-30,2025-10-12,2025-10-12,1051.71,320000,Delivered
PO00379,M08,SUP05,2025-11-07,2025-11-19,2025-11-20,1051.71,320000,Delivered
PO00380,M08,SUP05,2025-12-16,2025-12-28,2025-12-28,1051.71,320000,Delivered
PO00381,M09,SUP04,2024-01-01,2024-01-08,2024-01-06,340.86,480000,Delivered
PO00382,M09,SUP04,2024-01-26,2024-02-02,2024-02-02,340.86,480000,Delivered
PO00383,M09,SUP04,2024-02-26,2024-03-04,2024-03-03,340.86,480000,Delivered
PO00384,M09,SUP04,2024-03-13,2024-03-20,2024-03-19,340.86,480000,Delivered
PO00385,M09,SUP04,2024-03-20,2024-03-27,2024-03-26,340.86,480000,Delivered
PO00386,M09,SUP04,2024-04-17,2024-04-24,2024-04-23,340.86,480000,Delivered
PO00387,M09,SUP04,2024-05-17,2024-05-24,2024-05-27,340.86,480000,Delivered
PO00388,M09,SUP04,2024-06-17,2024-06-24,2024-06-27,340.86,480000,Delivered
PO00389,M09,SUP04,2024-07-16,2024-07-23,2024-07-21,340.86,480000,Delivered
PO00390,M09,SUP04,2024-08-15,2024-08-22,2024-08-23,340.86,480000,Delivered
PO00391,M09,SUP04,2024-09-13,2024-09-20,2024-09-19,340.86,480000,Delivered
PO00392,M09,SUP04,2024-10-10,2024-10-17,2024-10-17,340.86,480000,Delivered
PO00393,M09,SUP04,2024-11-09,2024-11-16,2024-11-16,340.86,480000,Delivered
PO00394,M09,SUP04,2024-12-08,2024-12-15,2024-12-15,340.86,480000,Delivered
PO00395,M09,SUP04,2024-12-30,2025-01-06,2025-01-05,340.86,480000,Delivered
PO00396,M09,SUP04,2025-01-28,2025-02-04,2025-02-06,340.86,480000,Delivered
PO00397,M09,SUP04,2025-02-26,2025-03-05,2025-03-04,340.86,480000,Delivered
PO00398,M09,SUP04,2025-03-13,2025-03-20,2025-03-18,340.86,480000,Delivered
PO00399,M09,SUP04,2025-03-19,2025-03-26,2025-03-25,340.86,480000,Delivered
PO00400,M09,SUP04,2025-04-12,2025-04-19,2025-04-18,340.86,480000,Delivered
PO00401,M09,SUP04,2025-05-11,2025-05-18,2025-05-18,340.86,480000,Delivered
PO00402,M09,SUP04,2025-06-08,2025-06-15,2025-06-16,340.86,480000,Delivered
PO00403,M09,SUP04,2025-07-05,2025-07-12,2025-07-10,340.86,480000,Delivered
PO00404,M09,SUP04,2025-08-01,2025-08-08,2025-08-07,340.86,480000,Delivered
PO00405,M09,SUP04,2025-08-28,2025-09-04,2025-09-05,340.86,480000,Delivered
PO00406,M09,SUP04,2025-09-25,2025-10-02,2025-10-04,340.86,480000,Delivered
PO00407,M09,SUP04,2025-10-21,2025-10-28,2025-10-28,340.86,480000,Delivered
PO00408,M09,SUP04,2025-11-17,2025-11-24,2025-11-22,340.86,480000,Delivered
PO00409,M09,SUP04,2025-12-15,2025-12-22,2025-12-23,340.86,480000,Delivered
PO00410,M10,SUP04,2024-01-01,2024-01-08,2024-01-06,321.5,190000,Delivered
PO00411,M10,SUP04,2024-01-26,2024-02-02,2024-02-05,321.5,190000,Delivered
PO00412,M10,SUP04,2024-02-26,2024-03-04,2024-03-03,321.5,190000,Delivered
PO00413,M10,SUP04,2024-03-14,2024-03-21,2024-03-22,321.5,190000,Delivered
PO00414,M10,SUP04,2024-03-23,2024-03-30,2024-03-29,321.5,190000,Delivered
PO00415,M10,SUP04,2024-04-20,2024-04-27,2024-04-26,321.5,190000,Delivered
PO00416,M10,SUP04,2024-05-21,2024-05-28,2024-05-29,321.5,190000,Delivered
PO00417,M10,SUP04,2024-06-20,2024-06-27,2024-06-26,321.5,190000,Delivered
PO00418,M10,SUP04,2024-07-19,2024-07-26,2024-07-26,321.5,190000,Delivered
PO00419,M10,SUP04,2024-08-16,2024-08-23,2024-08-22,321.5,190000,Delivered
PO00420,M10,SUP04,2024-09-14,2024-09-21,2024-09-21,321.5,190000,Delivered
PO00421,M10,SUP04,2024-10-10,2024-10-17,2024-10-17,321.5,190000,Delivered
PO00422,M10,SUP04,2024-11-08,2024-11-15,2024-11-12,321.5,190000,Delivered
PO00423,M10,SUP04,2024-12-08,2024-12-15,2024-12-16,321.5,190000,Delivered
PO00424,M10,SUP04,2024-12-30,2025-01-06,2025-01-04,321.5,190000,Delivered
PO00425,M10,SUP04,2025-01-28,2025-02-04,2025-02-03,321.5,190000,Delivered
PO00426,M10,SUP04,2025-02-26,2025-03-05,2025-03-04,321.5,190000,Delivered
PO00427,M10,SUP04,2025-03-13,2025-03-20,2025-03-21,321.5,190000,Delivered
PO00428,M10,SUP04,2025-03-21,2025-03-28,2025-03-28,321.5,190000,Delivered
PO00429,M10,SUP04,2025-04-16,2025-04-23,2025-04-24,321.5,190000,Delivered
PO00430,M10,SUP04,2025-05-14,2025-05-21,2025-05-20,321.5,190000,Delivered
PO00431,M10,SUP04,2025-06-11,2025-06-18,2025-06-19,321.5,190000,Delivered
PO00432,M10,SUP04,2025-07-07,2025-07-14,2025-07-11,321.5,190000,Delivered
PO00433,M10,SUP04,2025-08-03,2025-08-10,2025-08-09,321.5,190000,Delivered
PO00434,M10,SUP04,2025-08-29,2025-09-05,2025-09-05,321.5,190000,Delivered
PO00435,M10,SUP04,2025-09-25,2025-10-02,2025-10-02,321.5,190000,Delivered
PO00436,M10,SUP04,2025-10-21,2025-10-28,2025-10-27,321.5,190000,Delivered
PO00437,M10,SUP04,2025-11-17,2025-11-24,2025-11-22,321.5,190000,Delivered
PO00438,M10,SUP04,2025-12-15,2025-12-22,2025-12-22,321.5,190000,Delivered
PO00439,M11,SUP05,2024-01-01,2024-01-13,2024-01-14,32.08,950000,Delivered
PO00440,M11,SUP05,2024-02-04,2024-02-16,2024-02-16,32.08,950000,Delivered
PO00441,M11,SUP05,2024-03-15,2024-03-27,2024-03-25,32.08,950000,Delivered
PO00442,M11,SUP05,2024-04-19,2024-05-01,2024-05-02,32.08,950000,Delivered
PO00443,M11,SUP05,2024-06-15,2024-06-27,2024-06-28,32.08,950000,Delivered
PO00444,M11,SUP05,2024-08-09,2024-08-21,2024-08-21,32.08,950000,Delivered
PO00445,M11,SUP05,2024-10-02,2024-10-14,2024-10-13,32.08,950000,Delivered
PO00446,M11,SUP05,2024-11-26,2024-12-08,2024-12-08,32.08,950000,Delivered
PO00447,M11,SUP05,2025-01-13,2025-01-25,2025-01-26,32.08,950000,Delivered
PO00448,M11,SUP05,2025-03-06,2025-03-18,2025-03-15,32.08,950000,Delivered
PO00449,M11,SUP05,2025-03-21,2025-04-02,2025-04-03,32.08,950000,Delivered
PO00450,M11,SUP05,2025-05-14,2025-05-26,2025-05-26,32.08,950000,Delivered
PO00451,M11,SUP05,2025-07-05,2025-07-17,2025-07-18,32.08,950000,Delivered
PO00452,M11,SUP05,2025-08-25,2025-09-06,2025-09-05,32.08,950000,Delivered
PO00453,M11,SUP05,2025-10-14,2025-10-26,2025-10-26,32.08,950000,Delivered
PO00454,M11,SUP05,2025-12-05,2025-12-17,2025-12-15,32.08,950000,Delivered
PO00455,M12,SUP05,2024-01-01,2024-01-13,2024-01-12,18.56,140000,Delivered
PO00456,M12,SUP05,2024-02-01,2024-02-13,2024-02-18,18.56,140000,Delivered
PO00457,M12,SUP05,2024-03-11,2024-03-23,2024-03-24,18.56,140000,Delivered
PO00458,M12,SUP05,2024-03-28,2024-04-09,2024-04-08,18.56,140000,Delivered
PO00459,M12,SUP05,2024-05-15,2024-05-27,2024-05-27,18.56,140000,Delivered
PO00460,M12,SUP05,2024-07-02,2024-07-14,2024-07-14,18.56,140000,Delivered
PO00461,M12,SUP05,2024-08-18,2024-08-30,2024-08-31,18.56,140000,Delivered
PO00462,M12,SUP05,2024-10-03,2024-10-15,2024-10-15,18.56,140000,Delivered
PO00463,M12,SUP05,2024-11-18,2024-11-30,2024-11-27,18.56,140000,Delivered
PO00464,M12,SUP05,2024-12-27,2025-01-08,2025-01-08,18.56,140000,Delivered
PO00465,M12,SUP05,2025-02-12,2025-02-24,2025-02-25,18.56,140000,Delivered
PO00466,M12,SUP05,2025-03-14,2025-03-26,2025-03-31,18.56,140000,Delivered
PO00467,M12,SUP05,2025-04-01,2025-04-13,2025-04-11,18.56,140000,Delivered
PO00468,M12,SUP05,2025-05-16,2025-05-28,2025-05-30,18.56,140000,Delivered
PO00469,M12,SUP05,2025-06-29,2025-07-11,2025-07-11,18.56,140000,Delivered
PO00470,M12,SUP05,2025-08-12,2025-08-24,2025-08-23,18.56,140000,Delivered
PO00471,M12,SUP05,2025-09-25,2025-10-07,2025-10-07,18.56,140000,Delivered
PO00472,M12,SUP05,2025-11-07,2025-11-19,2025-11-18,18.56,140000,Delivered
PO00473,M12,SUP05,2025-12-19,2025-12-31,2026-01-01,18.56,140000,Delivered
PO00474,M13,SUP05,2024-01-01,2024-01-13,2024-01-13,74.7,380000,Delivered
PO00475,M13,SUP05,2024-01-28,2024-02-09,2024-02-10,74.7,380000,Delivered
PO00476,M13,SUP05,2024-03-11,2024-03-23,2024-03-23,74.7,380000,Delivered
PO00477,M13,SUP05,2024-04-22,2024-05-04,2024-05-03,74.7,380000,Delivered
PO00478,M13,SUP05,2024-06-03,2024-06-15,2024-06-13,74.7,380000,Delivered
PO00479,M13,SUP05,2024-07-16,2024-07-28,2024-07-27,74.7,380000,Delivered
PO00480,M13,SUP05,2024-08-26,2024-09-07,2024-09-04,74.7,380000,Delivered
PO00481,M13,SUP05,2024-10-06,2024-10-18,2024-10-20,74.7,380000,Delivered
PO00482,M13,SUP05,2024-11-16,2024-11-28,2024-11-28,74.7,380000,Delivered
PO00483,M13,SUP05,2024-12-26,2025-01-07,2025-01-05,74.7,380000,Delivered
PO00484,M13,SUP05,2025-02-05,2025-02-17,2025-02-21,74.7,380000,Delivered
PO00485,M13,SUP05,2025-03-17,2025-03-29,2025-03-29,74.7,380000,Delivered
PO00486,M13,SUP05,2025-04-25,2025-05-07,2025-05-07,74.7,380000,Delivered
PO00487,M13,SUP05,2025-06-05,2025-06-17,2025-06-17,74.7,380000,Delivered
PO00488,M13,SUP05,2025-07-14,2025-07-26,2025-07-25,74.7,380000,Delivered
PO00489,M13,SUP05,2025-08-22,2025-09-03,2025-09-03,74.7,380000,Delivered
PO00490,M13,SUP05,2025-10-01,2025-10-13,2025-10-14,74.7,380000,Delivered
PO00491,M13,SUP05,2025-11-08,2025-11-20,2025-11-23,74.7,380000,Delivered
PO00492,M13,SUP05,2025-12-16,2025-12-28,2026-01-01,74.7,380000,Delivered
PO00493,M14,SUP07,2024-01-01,2024-01-06,2024-01-04,131.94,65000,Delivered
PO00494,M14,SUP07,2024-01-21,2024-01-26,2024-01-24,131.94,65000,Delivered
PO00495,M14,SUP07,2024-02-14,2024-02-19,2024-02-16,131.94,65000,Delivered
PO00496,M14,SUP07,2024-03-09,2024-03-14,2024-03-14,131.94,65000,Delivered
PO00497,M14,SUP07,2024-04-02,2024-04-07,2024-04-06,131.94,65000,Delivered
PO00498,M14,SUP07,2024-04-25,2024-04-30,2024-05-01,131.94,65000,Delivered
PO00499,M14,SUP07,2024-05-19,2024-05-24,2024-05-26,131.94,65000,Delivered
PO00500,M14,SUP07,2024-06-11,2024-06-16,2024-06-16,131.94,65000,Delivered
PO00501,M14,SUP07,2024-07-05,2024-07-10,2024-07-10,131.94,65000,Delivered
PO00502,M14,SUP07,2024-07-28,2024-08-02,2024-07-31,131.94,65000,Delivered
PO00503,M14,SUP07,2024-08-20,2024-08-25,2024-08-25,131.94,65000,Delivered
PO00504,M14,SUP07,2024-09-12,2024-09-17,2024-09-16,131.94,65000,Delivered
PO00505,M14,SUP07,2024-10-04,2024-10-09,2024-10-07,131.94,65000,Delivered
PO00506,M14,SUP07,2024-10-27,2024-11-01,2024-10-31,131.94,65000,Delivered
PO00507,M14,SUP07,2024-11-19,2024-11-24,2024-11-21,131.94,65000,Delivered
PO00508,M14,SUP07,2024-12-12,2024-12-17,2024-12-16,131.94,65000,Delivered
PO00509,M14,SUP07,2025-01-03,2025-01-08,2025-01-07,131.94,65000,Delivered
PO00510,M14,SUP07,2025-01-26,2025-01-31,2025-01-31,131.94,65000,Delivered
PO00511,M14,SUP07,2025-02-17,2025-02-22,2025-02-21,131.94,65000,Delivered
PO00512,M14,SUP07,2025-03-11,2025-03-16,2025-03-15,131.94,65000,Delivered
PO00513,M14,SUP07,2025-04-03,2025-04-08,2025-04-09,131.94,65000,Delivered
PO00514,M14,SUP07,2025-04-25,2025-04-30,2025-04-29,131.94,65000,Delivered
PO00515,M14,SUP07,2025-05-16,2025-05-21,2025-05-21,131.94,65000,Delivered
PO00516,M14,SUP07,2025-06-08,2025-06-13,2025-06-13,131.94,65000,Delivered
PO00517,M14,SUP07,2025-06-30,2025-07-05,2025-07-05,131.94,65000,Delivered
PO00518,M14,SUP07,2025-07-21,2025-07-26,2025-07-25,131.94,65000,Delivered
PO00519,M14,SUP07,2025-08-12,2025-08-17,2025-08-18,131.94,65000,Delivered
PO00520,M14,SUP07,2025-09-03,2025-09-08,2025-09-08,131.94,65000,Delivered
PO00521,M14,SUP07,2025-09-24,2025-09-29,2025-09-30,131.94,65000,Delivered
PO00522,M14,SUP07,2025-10-16,2025-10-21,2025-10-20,131.94,65000,Delivered
PO00523,M14,SUP07,2025-11-06,2025-11-11,2025-11-11,131.94,65000,Delivered
PO00524,M14,SUP07,2025-11-27,2025-12-02,2025-12-02,131.94,65000,Delivered
PO00525,M14,SUP07,2025-12-18,2025-12-23,2025-12-22,131.94,65000,Delivered
PO00526,M15,SUP07,2024-01-02,2024-01-06,2024-01-06,20.47,120000,Delivered
PO00527,M15,SUP07,2024-01-22,2024-01-26,2024-01-25,20.47,120000,Delivered
PO00528,M15,SUP07,2024-02-11,2024-02-15,2024-02-15,20.47,120000,Delivered
PO00529,M15,SUP07,2024-03-02,2024-03-06,2024-03-06,20.47,120000,Delivered
PO00530,M15,SUP07,2024-03-11,2024-03-15,2024-03-14,20.47,120000,Delivered
PO00531,M15,SUP07,2024-03-15,2024-03-19,2024-03-18,20.47,120000,Delivered
PO00532,M15,SUP07,2024-03-19,2024-03-23,2024-03-23,20.47,120000,Delivered
PO00533,M15,SUP07,2024-04-04,2024-04-08,2024-04-07,20.47,120000,Delivered
PO00534,M15,SUP07,2024-04-24,2024-04-28,2024-04-28,20.47,120000,Delivered
PO00535,M15,SUP07,2024-05-14,2024-05-18,2024-05-16,20.47,120000,Delivered
PO00536,M15,SUP07,2024-06-03,2024-06-07,2024-06-08,20.47,120000,Delivered
PO00537,M15,SUP07,2024-06-23,2024-06-27,2024-06-25,20.47,120000,Delivered
PO00538,M15,SUP07,2024-07-12,2024-07-16,2024-07-17,20.47,120000,Delivered
PO00539,M15,SUP07,2024-08-01,2024-08-05,2024-08-04,20.47,120000,Delivered
PO00540,M15,SUP07,2024-08-21,2024-08-25,2024-08-24,20.47,120000,Delivered
PO00541,M15,SUP07,2024-09-09,2024-09-13,2024-09-13,20.47,120000,Delivered
PO00542,M15,SUP07,2024-09-28,2024-10-02,2024-10-03,20.47,120000,Delivered
PO00543,M15,SUP07,2024-10-18,2024-10-22,2024-10-19,20.47,120000,Delivered
PO00544,M15,SUP07,2024-11-06,2024-11-10,2024-11-09,20.47,120000,Delivered
PO00545,M15,SUP07,2024-11-25,2024-11-29,2024-11-30,20.47,120000,Delivered
PO00546,M15,SUP07,2024-12-13,2024-12-17,2024-12-16,20.47,120000,Delivered
PO00547,M15,SUP07,2024-12-26,2024-12-30,2024-12-30,20.47,120000,Delivered
PO00548,M15,SUP07,2025-01-14,2025-01-18,2025-01-16,20.47,120000,Delivered
PO00549,M15,SUP07,2025-02-02,2025-02-06,2025-02-07,20.47,120000,Delivered
PO00550,M15,SUP07,2025-02-20,2025-02-24,2025-02-23,20.47,120000,Delivered
PO00551,M15,SUP07,2025-03-07,2025-03-11,2025-03-12,20.47,120000,Delivered
PO00552,M15,SUP07,2025-03-13,2025-03-17,2025-03-18,20.47,120000,Delivered
PO00553,M15,SUP07,2025-03-18,2025-03-22,2025-03-22,20.47,120000,Delivered
PO00554,M15,SUP07,2025-03-22,2025-03-26,2025-03-26,20.47,120000,Delivered
PO00555,M15,SUP07,2025-04-06,2025-04-10,2025-04-10,20.47,120000,Delivered
PO00556,M15,SUP07,2025-04-25,2025-04-29,2025-04-27,20.47,120000,Delivered
PO00557,M15,SUP07,2025-05-13,2025-05-17,2025-05-16,20.47,120000,Delivered
PO00558,M15,SUP07,2025-06-01,2025-06-05,2025-06-05,20.47,120000,Delivered
PO00559,M15,SUP07,2025-06-19,2025-06-23,2025-06-22,20.47,120000,Delivered
PO00560,M15,SUP07,2025-07-07,2025-07-11,2025-07-11,20.47,120000,Delivered
PO00561,M15,SUP07,2025-07-25,2025-07-29,2025-07-27,20.47,120000,Delivered
PO00562,M15,SUP07,2025-08-13,2025-08-17,2025-08-15,20.47,120000,Delivered
PO00563,M15,SUP07,2025-08-31,2025-09-04,2025-09-03,20.47,120000,Delivered
PO00564,M15,SUP07,2025-09-18,2025-09-22,2025-09-20,20.47,120000,Delivered
PO00565,M15,SUP07,2025-10-07,2025-10-11,2025-10-12,20.47,120000,Delivered
PO00566,M15,SUP07,2025-10-24,2025-10-28,2025-10-27,20.47,120000,Delivered
PO00567,M15,SUP07,2025-11-11,2025-11-15,2025-11-14,20.47,120000,Delivered
PO00568,M15,SUP07,2025-11-29,2025-12-03,2025-12-02,20.47,120000,Delivered
PO00569,M15,SUP07,2025-12-16,2025-12-20,2025-12-19,20.47,120000,Delivered
PO00570,M15,SUP07,2025-12-27,2025-12-31,2025-12-31,20.47,120000,Delivered
PO00571,M16,SUP06,2024-01-01,2024-01-07,2024-01-06,111272.9,1800,Delivered
PO00572,M16,SUP06,2024-01-23,2024-01-29,2024-01-30,111272.9,1800,Delivered
PO00573,M16,SUP06,2024-02-18,2024-02-24,2024-02-23,111272.9,1800,Delivered
PO00574,M16,SUP06,2024-03-12,2024-03-18,2024-03-17,111272.9,1800,Delivered
PO00575,M16,SUP06,2024-03-30,2024-04-05,2024-04-02,111272.9,1800,Delivered
PO00576,M16,SUP06,2024-04-25,2024-05-01,2024-05-04,111272.9,1800,Delivered
PO00577,M16,SUP06,2024-05-21,2024-05-27,2024-05-26,111272.9,1800,Delivered
PO00578,M16,SUP06,2024-06-16,2024-06-22,2024-06-21,111272.9,1800,Delivered
PO00579,M16,SUP06,2024-07-12,2024-07-18,2024-07-17,111272.9,1800,Delivered
PO00580,M16,SUP06,2024-08-07,2024-08-13,2024-08-11,111272.9,1800,Delivered
PO00581,M16,SUP06,2024-09-01,2024-09-07,2024-09-07,111272.9,1800,Delivered
PO00582,M16,SUP06,2024-09-26,2024-10-02,2024-09-30,111272.9,1800,Delivered
PO00583,M16,SUP06,2024-10-22,2024-10-28,2024-10-27,111272.9,1800,Delivered
PO00584,M16,SUP06,2024-11-16,2024-11-22,2024-11-21,111272.9,1800,Delivered
PO00585,M16,SUP06,2024-12-11,2024-12-17,2024-12-20,111272.9,1800,Delivered
PO00586,M16,SUP06,2025-01-03,2025-01-09,2025-01-10,111272.9,1800,Delivered
PO00587,M16,SUP06,2025-01-28,2025-02-03,2025-02-02,111272.9,1800,Delivered
PO00588,M16,SUP06,2025-02-21,2025-02-27,2025-02-27,111272.9,1800,Delivered
PO00589,M16,SUP06,2025-03-14,2025-03-20,2025-03-20,111272.9,1800,Delivered
PO00590,M16,SUP06,2025-03-31,2025-04-06,2025-04-06,111272.9,1800,Delivered
PO00591,M16,SUP06,2025-04-25,2025-05-01,2025-04-30,111272.9,1800,Delivered
PO00592,M16,SUP06,2025-05-19,2025-05-25,2025-05-24,111272.9,1800,Delivered
PO00593,M16,SUP06,2025-06-12,2025-06-18,2025-06-18,111272.9,1800,Delivered
PO00594,M16,SUP06,2025-07-06,2025-07-12,2025-07-11,111272.9,1800,Delivered
PO00595,M16,SUP06,2025-07-30,2025-08-05,2025-08-05,111272.9,1800,Delivered
PO00596,M16,SUP06,2025-08-23,2025-08-29,2025-08-29,111272.9,1800,Delivered
PO00597,M16,SUP06,2025-09-16,2025-09-22,2025-09-20,111272.9,1800,Delivered
PO00598,M16,SUP06,2025-10-09,2025-10-15,2025-10-14,111272.9,1800,Delivered
