date,material_id,transaction_type,quantity
2025-03-29,M05,Consumption,-99.4
2025-03-29,M05,OnHandSnapshot,2046.88
2025-03-30,M05,Consumption,-102.34
2025-03-30,M05,OnHandSnapshot,1944.55
2025-03-31,M05,Consumption,-100.68
2025-03-31,M05,OnHandSnapshot,1843.87
2025-04-01,M05,Consumption,-105.08
2025-04-01,M05,OnHandSnapshot,1738.79
2025-04-02,M05,Consumption,-96.54
2025-04-02,M05,OnHandSnapshot,1642.25
2025-04-03,M05,Consumption,-109.0
2025-04-03,M05,OnHandSnapshot,1533.25
2025-04-04,M05,Consumption,-127.06
2025-04-04,M05,OnHandSnapshot,1406.19
2025-04-05,M05,Consumption,-94.33
2025-04-05,M05,OnHandSnapshot,1311.86
2025-04-06,M05,Consumption,-99.38
2025-04-06,M05,OnHandSnapshot,1212.48
2025-04-07,M05,Consumption,-97.32
2025-04-07,M05,OnHandSnapshot,1115.16
2025-04-08,M05,Consumption,-101.65
2025-04-08,M05,OnHandSnapshot,1013.51
2025-04-09,M05,Consumption,-98.91
2025-04-09,M05,OnHandSnapshot,914.6
2025-04-10,M05,Consumption,-111.09
2025-04-10,M05,OnHandSnapshot,803.51
2025-04-11,M05,Consumption,-135.6
2025-04-11,M05,OnHandSnapshot,667.91
2025-04-12,M05,Receipt,1297.03
2025-04-12,M05,Consumption,-94.94
2025-04-12,M05,OnHandSnapshot,1870.01
2025-04-13,M05,Consumption,-99.3
2025-04-13,M05,OnHandSnapshot,1770.71
2025-04-14,M05,Consumption,-98.14
2025-04-14,M05,OnHandSnapshot,1672.57
2025-04-15,M05,Consumption,-101.36
2025-04-15,M05,OnHandSnapshot,1571.21
2025-04-16,M05,Consumption,-103.9
2025-04-16,M05,OnHandSnapshot,1467.31
2025-04-17,M05,Consumption,-114.96
2025-04-17,M05,OnHandSnapshot,1352.35
2025-04-18,M05,Consumption,-127.46
2025-04-18,M05,OnHandSnapshot,1224.9
2025-04-19,M05,Consumption,-97.38
2025-04-19,M05,OnHandSnapshot,1127.52
2025-04-20,M05,Consumption,-92.38
2025-04-20,M05,OnHandSnapshot,1035.15
2025-04-21,M05,Consumption,-104.2
2025-04-21,M05,OnHandSnapshot,930.95
2025-04-22,M05,Consumption,-103.95
2025-04-22,M05,OnHandSnapshot,827.0
2025-04-23,M05,Consumption,-96.54
2025-04-23,M05,OnHandSnapshot,730.46
2025-04-24,M05,Consumption,-114.8
2025-04-24,M05,OnHandSnapshot,615.67
2025-04-25,M05,Receipt,1297.03
2025-04-25,M05,Consumption,-137.44
2025-04-25,M05,OnHandSnapshot,1775.25
2025-04-26,M05,Consumption,-95.58
2025-04-26,M05,OnHandSnapshot,1679.68
2025-04-27,M05,Consumption,-96.16
2025-04-27,M05,OnHandSnapshot,1583.51
2025-04-28,M05,Consumption,-94.92
2025-04-28,M05,OnHandSnapshot,1488.59
2025-04-29,M05,Consumption,-99.91
2025-04-29,M05,OnHandSnapshot,1388.68
2025-04-30,M05,Consumption,-102.92
2025-04-30,M05,OnHandSnapshot,1285.76
2025-05-01,M05,Consumption,-119.16
2025-05-01,M05,OnHandSnapshot,1166.59
2025-05-02,M05,Consumption,-136.06
2025-05-02,M05,OnHandSnapshot,1030.54
2025-05-03,M05,Consumption,-92.66
2025-05-03,M05,OnHandSnapshot,937.88
2025-05-04,M05,Consumption,-100.65
2025-05-04,M05,OnHandSnapshot,837.23
2025-05-05,M05,Consumption,-94.34
2025-05-05,M05,OnHandSnapshot,742.89
2025-05-06,M05,Consumption,-94.23
2025-05-06,M05,OnHandSnapshot,648.66
2025-05-07,M05,Receipt,1297.03
2025-05-07,M05,Consumption,-98.86
2025-05-07,M05,OnHandSnapshot,1846.83
2025-05-08,M05,Consumption,-124.0
2025-05-08,M05,OnHandSnapshot,1722.83
2025-05-09,M05,Consumption,-137.15
2025-05-09,M05,OnHandSnapshot,1585.69
2025-05-10,M05,Consumption,-94.04
2025-05-10,M05,OnHandSnapshot,1491.65
2025-05-11,M05,Consumption,-103.49
2025-05-11,M05,OnHandSnapshot,1388.16
2025-05-12,M05,Consumption,-100.19
2025-05-12,M05,OnHandSnapshot,1287.97
2025-05-13,M05,Consumption,-99.44
2025-05-13,M05,OnHandSnapshot,1188.53
2025-05-14,M05,Consumption,-100.76
2025-05-14,M05,OnHandSnapshot,1087.78
2025-05-15,M05,Consumption,-121.82
2025-05-15,M05,OnHandSnapshot,965.95
2025-05-16,M05,Consumption,-145.9
2025-05-16,M05,OnHandSnapshot,820.06
2025-05-17,M05,Consumption,-95.01
2025-05-17,M05,OnHandSnapshot,725.05
2025-05-18,M05,Receipt,1297.03
2025-05-18,M05,Consumption,-101.15
2025-05-18,M05,OnHandSnapshot,1920.93
2025-05-19,M05,Consumption,-100.82
2025-05-19,M05,OnHandSnapshot,1820.11
2025-05-20,M05,Consumption,-95.91
2025-05-20,M05,OnHandSnapshot,1724.2
2025-05-21,M05,Consumption,-107.02
2025-05-21,M05,OnHandSnapshot,1617.19
2025-05-22,M05,Consumption,-115.73
2025-05-22,M05,OnHandSnapshot,1501.46
2025-05-23,M05,Consumption,-144.28
2025-05-23,M05,OnHandSnapshot,1357.18
2025-05-24,M05,Consumption,-91.95
2025-05-24,M05,OnHandSnapshot,1265.23
2025-05-25,M05,Consumption,-94.88
2025-05-25,M05,OnHandSnapshot,1170.34
2025-05-26,M05,Consumption,-108.14
2025-05-26,M05,OnHandSnapshot,1062.21
2025-05-27,M05,Consumption,-100.76
2025-05-27,M05,OnHandSnapshot,961.45
2025-05-28,M05,Consumption,-99.1
2025-05-28,M05,OnHandSnapshot,862.36
2025-05-29,M05,Consumption,-107.95
2025-05-29,M05,OnHandSnapshot,754.41
2025-05-30,M05,Consumption,-132.36
2025-05-30,M05,OnHandSnapshot,622.05
2025-05-31,M05,Consumption,-97.25
2025-05-31,M05,OnHandSnapshot,524.8
2025-06-01,M05,Receipt,1297.03
2025-06-01,M05,Consumption,-111.02
2025-06-01,M05,OnHandSnapshot,1710.81
2025-06-02,M05,Consumption,-101.75
2025-06-02,M05,OnHandSnapshot,1609.06
2025-06-03,M05,Consumption,-102.83
2025-06-03,M05,OnHandSnapshot,1506.23
2025-06-04,M05,Consumption,-103.05
2025-06-04,M05,OnHandSnapshot,1403.18
2025-06-05,M05,Consumption,-120.25
2025-06-05,M05,OnHandSnapshot,1282.93
2025-06-06,M05,Consumption,-130.51
2025-06-06,M05,OnHandSnapshot,1152.42
2025-06-07,M05,Consumption,-94.04
2025-06-07,M05,OnHandSnapshot,1058.38
2025-06-08,M05,Consumption,-102.35
2025-06-08,M05,OnHandSnapshot,956.03
2025-06-09,M05,Consumption,-98.36
2025-06-09,M05,OnHandSnapshot,857.66
2025-06-10,M05,Consumption,-103.57
2025-06-10,M05,OnHandSnapshot,754.09
2025-06-11,M05,Consumption,-108.08
2025-06-11,M05,OnHandSnapshot,646.01
2025-06-12,M05,Receipt,1297.03
2025-06-12,M05,Consumption,-119.17
2025-06-12,M05,OnHandSnapshot,1823.87
2025-06-13,M05,Consumption,-133.8
2025-06-13,M05,OnHandSnapshot,1690.07
2025-06-14,M05,Consumption,-96.02
2025-06-14,M05,OnHandSnapshot,1594.05
2025-06-15,M05,Consumption,-97.94
2025-06-15,M05,OnHandSnapshot,1496.1
2025-06-16,M05,Consumption,-100.9
2025-06-16,M05,OnHandSnapshot,1395.2
2025-06-17,M05,Consumption,-103.68
2025-06-17,M05,OnHandSnapshot,1291.52
2025-06-18,M05,Consumption,-105.66
2025-06-18,M05,OnHandSnapshot,1185.86
2025-06-19,M05,Consumption,-113.66
2025-06-19,M05,OnHandSnapshot,1072.2
2025-06-20,M05,Consumption,-137.65
2025-06-20,M05,OnHandSnapshot,934.55
2025-06-21,M05,Consumption,-97.35
2025-06-21,M05,OnHandSnapshot,837.2
2025-06-22,M05,Receipt,1297.03
2025-06-22,M05,Consumption,-103.64
2025-06-22,M05,OnHandSnapshot,2030.6
2025-06-23,M05,Consumption,-104.9
2025-06-23,M05,OnHandSnapshot,1925.69
2025-06-24,M05,Consumption,-102.68
2025-06-24,M05,OnHandSnapshot,1823.01
2025-06-25,M05,Consumption,-105.36
2025-06-25,M05,OnHandSnapshot,1717.65
2025-06-26,M05,Consumption,-113.7
2025-06-26,M05,OnHandSnapshot,1603.95
2025-06-27,M05,Consumption,-133.59
2025-06-27,M05,OnHandSnapshot,1470.36
2025-06-28,M05,Consumption,-93.78
2025-06-28,M05,OnHandSnapshot,1376.58
2025-06-29,M05,Consumption,-101.38
2025-06-29,M05,OnHandSnapshot,1275.2
2025-06-30,M05,Consumption,-101.3
2025-06-30,M05,OnHandSnapshot,1173.9
2025-07-01,M05,Consumption,-104.76
2025-07-01,M05,OnHandSnapshot,1069.14
2025-07-02,M05,Consumption,-102.52
2025-07-02,M05,OnHandSnapshot,966.63
2025-07-03,M05,Consumption,-125.46
2025-07-03,M05,OnHandSnapshot,841.16
2025-07-04,M05,Consumption,-146.52
2025-07-04,M05,OnHandSnapshot,694.64
2025-07-05,M05,Receipt,1297.03
2025-07-05,M05,Consumption,-93.76
2025-07-05,M05,OnHandSnapshot,1897.92
2025-07-06,M05,Consumption,-107.18
2025-07-06,M05,OnHandSnapshot,1790.74
2025-07-07,M05,Consumption,-101.93
2025-07-07,M05,OnHandSnapshot,1688.81
2025-07-08,M05,Consumption,-102.32
2025-07-08,M05,OnHandSnapshot,1586.49
2025-07-09,M05,Consumption,-99.94
2025-07-09,M05,OnHandSnapshot,1486.55
2025-07-10,M05,Consumption,-118.91
2025-07-10,M05,OnHandSnapshot,1367.64
2025-07-11,M05,Consumption,-131.75
2025-07-11,M05,OnHandSnapshot,1235.89
2025-07-12,M05,Consumption,-99.03
2025-07-12,M05,OnHandSnapshot,1136.86
2025-07-13,M05,Consumption,-105.52
2025-07-13,M05,OnHandSnapshot,1031.34
2025-07-14,M05,Consumption,-101.56
2025-07-14,M05,OnHandSnapshot,929.78
2025-07-15,M05,Consumption,-94.74
2025-07-15,M05,OnHandSnapshot,835.04
2025-07-16,M05,Receipt,1297.03
2025-07-16,M05,Consumption,-105.76
2025-07-16,M05,OnHandSnapshot,2026.31
2025-07-17,M05,Consumption,-113.52
2025-07-17,M05,OnHandSnapshot,1912.79
2025-07-18,M05,Consumption,-142.82
2025-07-18,M05,OnHandSnapshot,1769.96
2025-07-19,M05,Consumption,-94.77
2025-07-19,M05,OnHandSnapshot,1675.19
2025-07-20,M05,Consumption,-100.26
2025-07-20,M05,OnHandSnapshot,1574.94
2025-07-21,M05,Consumption,-100.64
2025-07-21,M05,OnHandSnapshot,1474.3
2025-07-22,M05,Consumption,-104.49
2025-07-22,M05,OnHandSnapshot,1369.81
2025-07-23,M05,Consumption,-107.02
2025-07-23,M05,OnHandSnapshot,1262.79
2025-07-24,M05,Consumption,-119.65
2025-07-24,M05,OnHandSnapshot,1143.14
2025-07-25,M05,Consumption,-150.32
2025-07-25,M05,OnHandSnapshot,992.82
2025-07-26,M05,Consumption,-94.7
2025-07-26,M05,OnHandSnapshot,898.12
2025-07-27,M05,Consumption,-99.84
2025-07-27,M05,OnHandSnapshot,798.28
2025-07-28,M05,Consumption,-103.76
2025-07-28,M05,OnHandSnapshot,694.51
2025-07-29,M05,Consumption,-104.29
2025-07-29,M05,OnHandSnapshot,590.22
2025-07-30,M05,Receipt,1297.03
2025-07-30,M05,Consumption,-104.02
2025-07-30,M05,OnHandSnapshot,1783.24
2025-07-31,M05,Consumption,-118.16
2025-07-31,M05,OnHandSnapshot,1665.08
2025-08-01,M05,Consumption,-135.74
2025-08-01,M05,OnHandSnapshot,1529.34
2025-08-02,M05,Consumption,-103.52
2025-08-02,M05,OnHandSnapshot,1425.82
2025-08-03,M05,Consumption,-96.54
2025-08-03,M05,OnHandSnapshot,1329.28
2025-08-04,M05,Consumption,-103.67
2025-08-04,M05,OnHandSnapshot,1225.61
2025-08-05,M05,Consumption,-99.58
2025-08-05,M05,OnHandSnapshot,1126.03
2025-08-06,M05,Consumption,-105.31
2025-08-06,M05,OnHandSnapshot,1020.72
2025-08-07,M05,Consumption,-118.9
2025-08-07,M05,OnHandSnapshot,901.81
2025-08-08,M05,Consumption,-135.06
2025-08-08,M05,OnHandSnapshot,766.75
2025-08-09,M05,Consumption,-95.76
2025-08-09,M05,OnHandSnapshot,670.99
2025-08-10,M05,Consumption,-103.52
2025-08-10,M05,OnHandSnapshot,567.47
2025-08-11,M05,Consumption,-111.34
2025-08-11,M05,OnHandSnapshot,456.13
2025-08-12,M05,Receipt,1297.03
2025-08-12,M05,Consumption,-106.62
2025-08-12,M05,OnHandSnapshot,1646.55
2025-08-13,M05,Consumption,-101.02
2025-08-13,M05,OnHandSnapshot,1545.53
2025-08-14,M05,Consumption,-117.06
2025-08-14,M05,OnHandSnapshot,1428.47
2025-08-15,M05,Consumption,-134.44
2025-08-15,M05,OnHandSnapshot,1294.03
2025-08-16,M05,Consumption,-103.36
2025-08-16,M05,OnHandSnapshot,1190.66
2025-08-17,M05,Consumption,-108.63
2025-08-17,M05,OnHandSnapshot,1082.03
2025-08-18,M05,Consumption,-98.04
2025-08-18,M05,OnHandSnapshot,983.99
2025-08-19,M05,Consumption,-103.5
2025-08-19,M05,OnHandSnapshot,880.5
2025-08-20,M05,Consumption,-102.82
2025-08-20,M05,OnHandSnapshot,777.67
2025-08-21,M05,Consumption,-116.9
2025-08-21,M05,OnHandSnapshot,660.77
2025-08-22,M05,Receipt,1297.03
2025-08-22,M05,Consumption,-146.55
2025-08-22,M05,OnHandSnapshot,1811.26
2025-08-23,M05,Consumption,-95.16
2025-08-23,M05,OnHandSnapshot,1716.11
2025-08-24,M05,Consumption,-105.82
2025-08-24,M05,OnHandSnapshot,1610.29
2025-08-25,M05,Consumption,-97.51
2025-08-25,M05,OnHandSnapshot,1512.78
2025-08-26,M05,Consumption,-100.24
2025-08-26,M05,OnHandSnapshot,1412.55
2025-08-27,M05,Consumption,-103.26
2025-08-27,M05,OnHandSnapshot,1309.29
2025-08-28,M05,Consumption,-109.96
2025-08-28,M05,OnHandSnapshot,1199.34
2025-08-29,M05,Consumption,-139.41
2025-08-29,M05,OnHandSnapshot,1059.93
2025-08-30,M05,Consumption,-101.46
2025-08-30,M05,OnHandSnapshot,958.47
2025-08-31,M05,Consumption,-103.53
2025-08-31,M05,OnHandSnapshot,854.94
2025-09-01,M05,Consumption,-107.48
2025-09-01,M05,OnHandSnapshot,747.46
2025-09-02,M05,Consumption,-100.49
2025-09-02,M05,OnHandSnapshot,646.97
2025-09-03,M05,Consumption,-103.45
2025-09-03,M05,OnHandSnapshot,543.52
2025-09-04,M05,Receipt,1297.03
2025-09-04,M05,Consumption,-125.94
2025-09-04,M05,OnHandSnapshot,1714.61
2025-09-05,M05,Consumption,-142.81
2025-09-05,M05,OnHandSnapshot,1571.8
2025-09-06,M05,Consumption,-97.52
2025-09-06,M05,OnHandSnapshot,1474.28
2025-09-07,M05,Consumption,-95.6
2025-09-07,M05,OnHandSnapshot,1378.69
2025-09-08,M05,Consumption,-107.42
2025-09-08,M05,OnHandSnapshot,1271.27
2025-09-09,M05,Consumption,-100.22
2025-09-09,M05,OnHandSnapshot,1171.05
2025-09-10,M05,Consumption,-98.89
2025-09-10,M05,OnHandSnapshot,1072.16
2025-09-11,M05,Consumption,-116.04
2025-09-11,M05,OnHandSnapshot,956.12
2025-09-12,M05,Consumption,-137.26
2025-09-12,M05,OnHandSnapshot,818.86
2025-09-13,M05,Consumption,-94.9
2025-09-13,M05,OnHandSnapshot,723.95
2025-09-14,M05,Consumption,-102.72
2025-09-14,M05,OnHandSnapshot,621.23
2025-09-15,M05,Receipt,1297.03
2025-09-15,M05,Consumption,-107.96
2025-09-15,M05,OnHandSnapshot,1810.3
2025-09-16,M05,Consumption,-100.48
2025-09-16,M05,OnHandSnapshot,1709.82
2025-09-17,M05,Consumption,-110.58
2025-09-17,M05,OnHandSnapshot,1599.24
2025-09-18,M05,Consumption,-116.66
2025-09-18,M05,OnHandSnapshot,1482.57
2025-09-19,M05,Consumption,-143.15
2025-09-19,M05,OnHandSnapshot,1339.42
2025-09-20,M05,Consumption,-100.32
2025-09-20,M05,OnHandSnapshot,1239.1
2025-09-21,M05,Consumption,-105.9
2025-09-21,M05,OnHandSnapshot,1133.2
2025-09-22,M05,Consumption,-101.68
2025-09-22,M05,OnHandSnapshot,1031.52
2025-09-23,M05,Consumption,-106.5
2025-09-23,M05,OnHandSnapshot,925.02
2025-09-24,M05,Consumption,-100.28
2025-09-24,M05,OnHandSnapshot,824.75
2025-09-25,M05,Receipt,1297.03
2025-09-25,M05,Consumption,-120.21
2025-09-25,M05,OnHandSnapshot,2001.57
2025-09-26,M05,Consumption,-143.88
2025-09-26,M05,OnHandSnapshot,1857.7
2025-09-27,M05,Consumption,-100.96
2025-09-27,M05,OnHandSnapshot,1756.73
2025-09-28,M05,Consumption,-103.22
2025-09-28,M05,OnHandSnapshot,1653.52
2025-09-29,M05,Consumption,-110.02
2025-09-29,M05,OnHandSnapshot,1543.49
2025-09-30,M05,Consumption,-97.1
2025-09-30,M05,OnHandSnapshot,1446.4
2025-10-01,M05,Consumption,-100.23
2025-10-01,M05,OnHandSnapshot,1346.17
2025-10-02,M05,Consumption,-121.44
2025-10-02,M05,OnHandSnapshot,1224.73
2025-10-03,M05,Consumption,-147.18
2025-10-03,M05,OnHandSnapshot,1077.54
2025-10-04,M05,Consumption,-95.97
2025-10-04,M05,OnHandSnapshot,981.57
2025-10-05,M05,Consumption,-103.66
2025-10-05,M05,OnHandSnapshot,877.92
2025-10-06,M05,Consumption,-112.8
2025-10-06,M05,OnHandSnapshot,765.11
2025-10-07,M05,Consumption,-101.81
2025-10-07,M05,OnHandSnapshot,663.3
2025-10-08,M05,Consumption,-103.64
2025-10-08,M05,OnHandSnapshot,559.66
2025-10-09,M05,Receipt,1297.03
2025-10-09,M05,Consumption,-121.77
2025-10-09,M05,OnHandSnapshot,1734.92
2025-10-10,M05,Consumption,-144.36
2025-10-10,M05,OnHandSnapshot,1590.55
2025-10-11,M05,Consumption,-104.15
2025-10-11,M05,OnHandSnapshot,1486.4
2025-10-12,M05,Consumption,-100.12
2025-10-12,M05,OnHandSnapshot,1386.28
2025-10-13,M05,Consumption,-98.2
2025-10-13,M05,OnHandSnapshot,1288.08
2025-10-14,M05,Consumption,-96.14
2025-10-14,M05,OnHandSnapshot,1191.95
2025-10-15,M05,Consumption,-95.66
2025-10-15,M05,OnHandSnapshot,1096.29
2025-10-16,M05,Consumption,-117.84
2025-10-16,M05,OnHandSnapshot,978.45
2025-10-17,M05,Consumption,-140.13
2025-10-17,M05,OnHandSnapshot,838.32
2025-10-18,M05,Consumption,-97.72
2025-10-18,M05,OnHandSnapshot,740.6
2025-10-19,M05,Consumption,-100.34
2025-10-19,M05,OnHandSnapshot,640.26
2025-10-20,M05,Receipt,1297.03
2025-10-20,M05,Consumption,-101.78
2025-10-20,M05,OnHandSnapshot,1835.52
2025-10-21,M05,Consumption,-108.22
2025-10-21,M05,OnHandSnapshot,1727.31
2025-10-22,M05,Consumption,-104.68
2025-10-22,M05,OnHandSnapshot,1622.63
2025-10-23,M05,Consumption,-120.76
2025-10-23,M05,OnHandSnapshot,1501.87
2025-10-24,M05,Consumption,-142.68
2025-10-24,M05,OnHandSnapshot,1359.2
2025-10-25,M05,Consumption,-96.72
2025-10-25,M05,OnHandSnapshot,1262.47
2025-10-26,M05,Consumption,-105.08
2025-10-26,M05,OnHandSnapshot,1157.39
2025-10-27,M05,Consumption,-109.82
2025-10-27,M05,OnHandSnapshot,1047.57
2025-10-28,M05,Consumption,-105.62
2025-10-28,M05,OnHandSnapshot,941.95
2025-10-29,M05,Consumption,-112.02
2025-10-29,M05,OnHandSnapshot,829.94
2025-10-30,M05,Consumption,-117.45
2025-10-30,M05,OnHandSnapshot,712.49
2025-10-31,M05,Receipt,1297.03
2025-10-31,M05,Consumption,-138.29
2025-10-31,M05,OnHandSnapshot,1871.22
2025-11-01,M05,Consumption,-98.89
2025-11-01,M05,OnHandSnapshot,1772.33
2025-11-02,M05,Consumption,-97.56
2025-11-02,M05,OnHandSnapshot,1674.78
2025-11-03,M05,Consumption,-98.48
2025-11-03,M05,OnHandSnapshot,1576.3
2025-11-04,M05,Consumption,-102.4
2025-11-04,M05,OnHandSnapshot,1473.91
2025-11-05,M05,Consumption,-107.93
2025-11-05,M05,OnHandSnapshot,1365.98
2025-11-06,M05,Consumption,-114.46
2025-11-06,M05,OnHandSnapshot,1251.52
2025-11-07,M05,Consumption,-147.26
2025-11-07,M05,OnHandSnapshot,1104.27
2025-11-08,M05,Consumption,-104.65
2025-11-08,M05,OnHandSnapshot,999.62
2025-11-09,M05,Consumption,-107.41
2025-11-09,M05,OnHandSnapshot,892.21
2025-11-10,M05,Consumption,-106.01
2025-11-10,M05,OnHandSnapshot,786.2
2025-11-11,M05,Receipt,1297.03
2025-11-11,M05,Consumption,-107.09
2025-11-11,M05,OnHandSnapshot,1976.14
2025-11-12,M05,Consumption,-110.0
2025-11-12,M05,OnHandSnapshot,1866.15
2025-11-13,M05,Consumption,-127.09
2025-11-13,M05,OnHandSnapshot,1739.06
2025-11-14,M05,Consumption,-135.97
2025-11-14,M05,OnHandSnapshot,1603.09
2025-11-15,M05,Consumption,-101.69
2025-11-15,M05,OnHandSnapshot,1501.4
2025-11-16,M05,Consumption,-103.5
2025-11-16,M05,OnHandSnapshot,1397.89
2025-11-17,M05,Consumption,-96.52
2025-11-17,M05,OnHandSnapshot,1301.37
2025-11-18,M05,Consumption,-101.08
2025-11-18,M05,OnHandSnapshot,1200.29
2025-11-19,M05,Consumption,-103.84
2025-11-19,M05,OnHandSnapshot,1096.44
2025-11-20,M05,Consumption,-120.7
2025-11-20,M05,OnHandSnapshot,975.75
2025-11-21,M05,Consumption,-150.14
2025-11-21,M05,OnHandSnapshot,825.61
2025-11-22,M05,Consumption,-98.62
2025-11-22,M05,OnHandSnapshot,726.98
2025-11-23,M05,Consumption,-103.63
2025-11-23,M05,OnHandSnapshot,623.35
2025-11-24,M05,Receipt,1297.03
2025-11-24,M05,Consumption,-103.22
2025-11-24,M05,OnHandSnapshot,1817.17
2025-11-25,M05,Consumption,-105.39
2025-11-25,M05,OnHandSnapshot,1711.78
2025-11-26,M05,Consumption,-105.24
2025-11-26,M05,OnHandSnapshot,1606.53
2025-11-27,M05,Consumption,-118.26
2025-11-27,M05,OnHandSnapshot,1488.28
2025-11-28,M05,Consumption,-133.76
2025-11-28,M05,OnHandSnapshot,1354.52
2025-11-29,M05,Consumption,-94.92
2025-11-29,M05,OnHandSnapshot,1259.6
2025-11-30,M05,Consumption,-106.18
2025-11-30,M05,OnHandSnapshot,1153.42
2025-12-01,M05,Consumption,-104.26
2025-12-01,M05,OnHandSnapshot,1049.16
2025-12-02,M05,Consumption,-112.81
2025-12-02,M05,OnHandSnapshot,936.35
2025-12-03,M05,Consumption,-109.24
2025-12-03,M05,OnHandSnapshot,827.11
2025-12-04,M05,Consumption,-121.68
2025-12-04,M05,OnHandSnapshot,705.43
2025-12-05,M05,Consumption,-136.1
2025-12-05,M05,OnHandSnapshot,569.34
2025-12-06,M05,Receipt,1297.03
2025-12-06,M05,Consumption,-99.29
2025-12-06,M05,OnHandSnapshot,1767.08
2025-12-07,M05,Consumption,-105.43
2025-12-07,M05,OnHandSnapshot,1661.65
2025-12-08,M05,Consumption,-102.64
2025-12-08,M05,OnHandSnapshot,1559.01
2025-12-09,M05,Consumption,-106.82
2025-12-09,M05,OnHandSnapshot,1452.19
2025-12-10,M05,Consumption,-104.52
2025-12-10,M05,OnHandSnapshot,1347.67
2025-12-11,M05,Consumption,-122.7
2025-12-11,M05,OnHandSnapshot,1224.96
2025-12-12,M05,Consumption,-143.45
2025-12-12,M05,OnHandSnapshot,1081.51
2025-12-13,M05,Consumption,-103.94
2025-12-13,M05,OnHandSnapshot,977.57
2025-12-14,M05,Consumption,-105.38
2025-12-14,M05,OnHandSnapshot,872.2
2025-12-15,M05,Consumption,-106.72
2025-12-15,M05,OnHandSnapshot,765.47
2025-12-16,M05,Consumption,-116.28
2025-12-16,M05,OnHandSnapshot,649.2
2025-12-17,M05,Consumption,-114.5
2025-12-17,M05,OnHandSnapshot,534.7
2025-12-18,M05,Consumption,-138.8
2025-12-18,M05,OnHandSnapshot,395.9
2025-12-19,M05,Consumption,-160.78
2025-12-19,M05,OnHandSnapshot,235.13
2025-12-20,M05,Receipt,1297.03
2025-12-20,M05,Consumption,-112.74
2025-12-20,M05,OnHandSnapshot,1419.43
2025-12-21,M05,Consumption,-121.95
2025-12-21,M05,OnHandSnapshot,1297.48
2025-12-22,M05,Consumption,-118.14
2025-12-22,M05,OnHandSnapshot,1179.33
2025-12-23,M05,Consumption,-120.18
2025-12-23,M05,OnHandSnapshot,1059.15
2025-12-24,M05,Consumption,-117.54
2025-12-24,M05,OnHandSnapshot,941.61
2025-12-25,M05,Consumption,-129.31
2025-12-25,M05,OnHandSnapshot,812.3
2025-12-26,M05,Consumption,-164.1
2025-12-26,M05,OnHandSnapshot,648.19
2025-12-27,M05,Consumption,-102.08
2025-12-27,M05,OnHandSnapshot,546.11
2025-12-28,M05,Receipt,1297.03
2025-12-28,M05,Consumption,-114.84
2025-12-28,M05,OnHandSnapshot,1728.3
2025-12-29,M05,Consumption,-108.86
2025-12-29,M05,OnHandSnapshot,1619.44
2025-12-30,M05,Consumption,-109.58
2025-12-30,M05,OnHandSnapshot,1509.85
2025-12-31,M05,Consumption,-104.74
2025-12-31,M05,OnHandSnapshot,1405.12
2024-01-01,M06,Consumption,-7.17
2024-01-01,M06,OnHandSnapshot,104.95
2024-01-02,M06,Consumption,-7.56
2024-01-02,M06,OnHandSnapshot,97.39
2024-01-03,M06,Consumption,-7.35
2024-01-03,M06,OnHandSnapshot,90.04
2024-01-04,M06,Consumption,-9.12
2024-01-04,M06,OnHandSnapshot,80.92
2024-01-05,M06,Consumption,-11.01
2024-01-05,M06,OnHandSnapshot,69.91
2024-01-06,M06,Receipt,154.16
2024-01-06,M06,Consumption,-6.57
2024-01-06,M06,OnHandSnapshot,217.5
2024-01-07,M06,Consumption,-8.07
2024-01-07,M06,OnHandSnapshot,209.43
2024-01-08,M06,Consumption,-8.73
2024-01-08,M06,OnHandSnapshot,200.7
2024-01-09,M06,Consumption,-7.29
2024-01-09,M06,OnHandSnapshot,193.41
2024-01-10,M06,Consumption,-7.68
2024-01-10,M06,OnHandSnapshot,185.73
2024-01-11,M06,Consumption,-9.54
2024-01-11,M06,OnHandSnapshot,176.19
2024-01-12,M06,Consumption,-12.06
2024-01-12,M06,OnHandSnapshot,164.13
2024-01-13,M06,Consumption,-7.98
2024-01-13,M06,OnHandSnapshot,156.15
2024-01-14,M06,Consumption,-8.7
2024-01-14,M06,OnHandSnapshot,147.45
2024-01-15,M06,Consumption,-8.64
2024-01-15,M06,OnHandSnapshot,138.81
2024-01-16,M06,Consumption,-8.76
2024-01-16,M06,OnHandSnapshot,130.05
2024-01-17,M06,Consumption,-7.44
2024-01-17,M06,OnHandSnapshot,122.61
2024-01-18,M06,Consumption,-9.72
2024-01-18,M06,OnHandSnapshot,112.89
2024-01-19,M06,Consumption,-11.22
2024-01-19,M06,OnHandSnapshot,101.67
2024-01-20,M06,Consumption,-8.04
2024-01-20,M06,OnHandSnapshot,93.63
2024-01-21,M06,Consumption,-8.73
2024-01-21,M06,OnHandSnapshot,84.9
2024-01-22,M06,Consumption,-8.67
2024-01-22,M06,OnHandSnapshot,76.23
2024-01-23,M06,Consumption,-8.97
2024-01-23,M06,OnHandSnapshot,67.26
2024-01-24,M06,Receipt,154.16
2024-01-24,M06,Consumption,-8.55
2024-01-24,M06,OnHandSnapshot,212.87
